lat,lng
46.83611546,-149.391414
46.36575766,-146.3072697
45.1667671,-141.985468
38.34899975,-123.9093954
45.13606079,164.3158899
45.24696473,165.1578601
45.30105654,-144.0624054
42.83887251,157.2435086
44.14167402,-137.9928822
46.20185738,169.1364241
46.48955651,168.0390325
41.76575385,-132.0599453
47.47497076,-154.8287872
43.23931205,-135.7171014
48.19413393,-175.1327041
41.63241984,-130.1704658
47.06539835,-151.2868046
45.07746351,-140.8708525
38.18973418,-123.4249733
48.13285285,-169.1394766
38.90447514,-124.3633267
48.49853416,-165.0755983
41.58064943,-129.5757474
43.07650081,156.5385305
48.24276382,-164.170941
40.33646788,-128.5336048
47.35335199,174.253449
42.05710092,153.5889025
48.14887085,-163.7892611
47.32892141,171.9481055
48.33733206,-161.1092811
44.06461946,-137.0507308
48.35567361,-169.5686772
48.86304693,-172.7393636
45.92398178,-145.7770469
48.4140027,-177.4615092
40.44151043,-128.1513102
40.71262302,-128.4459298
47.96096722,-160.7001022
47.96308799,-163.2332339
40.74018283,-128.6447953
41.85836961,-131.5671903
47.15856452,-150.4280479
44.09354485,160.6474123
48.05600916,-157.8779734
48.55936209,-170.1539705
41.934365,-132.1772661
37.90910067,145.1802353
46.64296525,-147.8790939
45.59826688,-142.7758902
42.91116074,-134.958519
45.83707188,168.315603
48.49501918,-170.9825143
48.43481965,-177.6038683
48.14940804,-159.0409026
41.03155207,152.4550228
46.52024959,-148.7235518
48.62322611,-165.220319
46.12117472,-146.8395338
47.8773299,178.2169996
37.81846162,-122.5073538
36.32046171,141.3838981
40.1986827,-126.6294182
40.39882966,-127.5755927
42.62682678,-133.9865436
47.86263288,-177.3134432
46.97906668,-147.9627908
47.50088804,179.9323949
47.11786283,171.8634055
48.5308143,-165.6679981
47.48762395,179.4709027
48.1943742,-164.6104699
45.88251314,-145.4921051
47.82862561,176.5708432
46.61720347,170.5264565
44.28224749,159.7405709
42.84517475,156.8675929
39.37847119,-126.8416094
50.59018029,-165.6645132
47.85287592,-149.8675177
50.96852009,-176.6562741
41.41980179,-131.6647971
47.08775463,-145.7021168
39.37765223,136.2056084
50.78615301,-179.5544304
50.55983897,-173.7632253
38.05378058,133.5471817
45.62450397,-142.4831571
40.73909565,-129.2633192
49.70259719,168.503802
49.54787969,165.1620823
23.01522621,114.519092
49.90911882,167.4793328
49.87012586,167.1273781
40.75958949,138.6079136
46.59409622,153.2466523
35.76807664,129.9448709
51.3245978,-174.2327742
36.40895238,-122.4498061
43.86866235,145.1614503
50.55020712,-169.2366877
38.29370676,134.2163607
47.50537979,-146.7544258
50.52154153,-165.237691
48.54432438,158.596621
44.83327347,147.7199034
49.36061126,-156.9974553
48.40788316,-150.2919292
50.57959628,-168.0165195
48.23989207,-150.0531484
47.48431206,-147.5358509
29.84565916,122.3259631
26.95445212,118.4867675
30.05702557,122.2332943
46.10774763,150.4307938
29.51463041,121.4316046
36.65012293,131.2422368
51.27409229,-178.7117662
45.21339029,148.4387974
31.55624078,124.0117611
43.77663139,-137.2811633
49.95273545,168.3513377
35.72263453,-120.3455543
37.4481107,-123.7072777
26.99560743,118.6393581
27.98896262,119.8213771
24.17801353,116.0914799
50.91218271,176.6529995
51.28204117,-175.7525636
39.08302298,-127.537505
51.06577712,-179.1607743
40.28681658,138.5884739
45.87515429,151.601508
42.72625751,142.7444207
50.39481724,174.5065571
30.18277931,122.1922367
50.61334472,-170.1595743
38.24907681,-124.701027
50.39319309,174.3710121
30.53187182,123.409982
41.79049077,139.7865107
46.20687843,152.587955
24.71316949,117.1545404
32.30994582,124.8724577
49.83229489,172.7398994
37.65500976,-124.3952062
49.88915149,168.8565465
47.79245891,157.1593279
50.71053472,-167.0775998
39.7087561,136.8013173
42.20834242,-132.9351387
50.78210235,-164.5910182
50.48394924,174.4248859
48.53314244,159.3931113
42.43002956,141.9215835
37.77820415,133.228845
49.15031636,-154.318611
50.93426768,173.1611776
47.05222595,153.3389409
28.55797568,120.4042232
47.50229666,-148.4628662
36.28411508,131.0470653
48.87322296,163.7818185
43.3375199,-135.4223392
38.04443927,133.6705827
25.22505608,116.9247805
47.68669202,157.4426666
48.48250136,-151.0988775
41.5333936,-131.2130979
49.24342143,-155.5739721
24.71175832,115.9126389
25.71196559,117.237005
30.50091744,122.8606791
47.00406022,154.4648335
24.80826671,116.4399796
47.89761117,-149.0466623
50.83225679,-174.596589
50.84206036,-179.5169937
47.95145354,-147.4818138
49.13632169,163.9032445
42.40056743,-133.5626583
48.30973498,-151.293148
46.38081623,152.7664082
50.92752207,-173.9049781
46.29660225,152.2967046
38.59622149,134.565575
48.54215262,159.8364886
40.23464879,-128.585454
36.30222425,-121.8298398
50.66462295,175.6210978
47.15647934,-145.994896
51.27042221,-173.8881735
36.92686459,-122.9009961
25.04794449,116.6452258
40.04163111,137.1990844
44.40656897,-138.0528638
49.82089809,168.4671371
49.43595486,164.637049
38.74301233,135.8607122
49.97251286,-160.3722446
44.31308255,146.3753678
50.89337216,-172.261771
50.72358559,-169.4956841
29.45934587,121.1414954
50.41834856,-165.2121504
49.60534242,167.371091
38.95070993,-127.1236964
35.53679319,129.3313056
48.13636641,-148.8993632
39.58372151,136.255467
29.72545429,121.6776024
49.27330049,-155.3299918
49.67782552,-154.5000853
25.40676955,117.0890158
39.51871872,-128.6248231
49.52488737,164.4217773
49.97810399,168.4508526
34.91542468,-119.6043718
45.63015519,150.2269635
49.03886427,163.0813721
46.09625857,151.8836871
50.52524795,-162.2024295
46.28098616,-142.9972548
37.47635962,132.8346444
37.87050513,133.351177
41.6289226,140.4417508
42.6530504,-134.2671351
38.25318671,133.8078554
43.78445927,145.7119972
43.98478106,-136.5777299
48.06541375,156.7341756
49.77164252,-158.171679
48.86583985,-153.3206588
42.96055325,144.3332396
45.492422,149.0709272
32.91855191,125.6209879
49.26522174,164.245187
49.92888139,168.5871568
47.70562536,157.2751533
44.92075774,148.0721401
47.53437595,-146.7781665
39.91163162,136.4861968
34.30474219,127.6238378
47.76242481,159.77175
50.7249367,-175.3530253
47.40669979,-146.6453783
50.60984726,-168.9581571
48.66434809,-153.5055283
25.72046928,117.539937
45.19024122,-139.5046814
43.00096633,-133.8318183
37.01099623,132.0177231
50.9996784,-177.2592695
39.034257,-126.2781949
48.92287064,-155.182791
27.35825773,119.8845842
44.68544421,148.3017231
50.36873793,-161.908489
39.73402151,137.1042456
50.82862595,174.8296813
49.8430394,-160.7635999
49.51366017,-157.7457256
43.7812946,-136.3859663
27.61811545,119.5570787
46.28511792,-143.2163021
44.97884521,148.2686167
40.18798488,138.0294885
47.0076792,-143.6710983
50.64965716,176.9782151
35.87360067,130.7162533
46.5547163,-142.3578282
31.67173035,124.7163922
45.43069042,149.6788853
26.89462736,118.4641042
25.36672056,116.9465897
51.64049168,-172.6148687
49.36982972,-158.2748287
49.94669762,169.2093189
39.09676229,-126.7242374
23.71137685,115.3120537
37.57533286,133.9561501
44.36509514,147.7967366
46.69871995,-144.1467368
46.31457587,-143.7999478
31.19361635,123.9902643
38.06794689,-124.9955214
50.34988786,172.9983228
46.47054297,152.8181666
49.81420946,170.0270161
43.47917986,144.6532256
50.09900113,-159.9932102
41.08634157,139.7526753
44.93226974,-139.3414346
51.01319624,-170.1116719
48.49891937,161.7792045
37.98864885,134.1401442
36.03233209,130.4970404
41.11230849,-129.8479489
40.83170199,138.3843095
40.24794768,137.649524
33.22224347,125.9369159
37.98167234,-123.7537946
50.77201231,-168.4611127
37.96160175,133.6628157
29.58003164,122.3009219
33.48930609,126.389094
40.74452518,-129.2225151
48.13047359,159.7773067
48.04997759,-149.3357908
31.09976235,123.5437439
38.93768295,-126.3785192
37.94578219,-124.6731607
30.13453937,121.5654661
50.21370459,172.2472344
32.41866287,125.8592093
25.73285244,117.8391044
44.1288423,-136.7953859
47.61658678,157.5680945
31.25627379,124.4563204
24.50244957,116.3667424
36.09346521,-121.9620513
44.36548294,-137.7393996
50.61954256,177.2000529
36.05142455,-121.3213225
47.92124498,157.3588477
38.60846448,-125.2120264
46.23800979,-143.5058362
36.12885716,131.4742995
43.40761328,144.158464
33.38195642,127.7566406
48.273928,160.3364408
38.28230346,134.9821195
40.30769253,138.3146324
48.76705835,-150.9617435
40.25717881,-128.6812499
46.46089435,-142.5600643
50.59640688,173.6268823
50.7130253,175.9096584
36.47100801,131.6414816
33.96376282,127.1877738
36.75276299,-122.5959245
40.49368416,138.4547039
50.38110031,172.1111073
48.42161864,-151.1622579
38.60542957,134.1402969
30.1870884,122.5222469
46.49042633,-144.5291274
46.36678955,-143.5918455
50.31195495,171.3526696
36.91755931,-122.8898568
50.41651942,168.2439367
41.60310126,140.0389644
34.83769651,128.6610228
22.34313778,114.0721968
48.29710872,160.6612065
44.3821023,-137.5680177
31.73315596,124.9458975
37.36967024,-124.8809494
49.55044709,-155.4475838
51.06773714,-177.9939352
50.44344543,170.3435494
35.38389148,129.7001394
39.88857221,-128.01117
49.63178244,166.226848
28.7692646,121.0629969
33.98074552,127.0377983
50.90813957,-169.8130639
50.91479423,-165.6318664
40.52894207,137.9850812
50.26596156,173.9607558
49.37904276,-155.9287985
47.79444778,157.6059769
50.06234234,169.0321874
41.41505225,-131.1746296
51.2838051,179.2648776
42.03441122,-132.2738175
45.51627478,150.3197443
39.00830386,135.0420159
27.55771573,114.2778926
70.22621116,-85.64703421
72.32941121,-88.19165094
42.89682121,117.2861038
50.2052217,-75.68152507
72.50204896,131.0070265
83.02524248,-127.7591727
75.13712212,-91.85860312
62.02568191,123.2204488
30.52724376,114.8881586
33.58506918,115.4433025
70.45787613,-85.38688337
73.78127697,133.3035627
48.92360679,118.4051781
83.11331966,-126.9885067
32.04372703,115.1096272
25.55115581,114.3336043
61.61774979,-79.43836729
64.21240134,124.0789047
77.48440454,140.4924693
49.63567928,118.9376597
62.48532296,123.2676493
55.33750475,120.1033906
33.89178321,115.4667632
64.38751398,-81.76315939
63.94906422,-81.55323805
45.65461555,-74.32334536
29.08045551,114.8670923
65.78744655,-82.21427875
40.14704496,116.1178633
66.44336271,-82.79200016
49.25158604,-76.07856662
47.34444744,117.7423241
54.83067322,120.1930193
54.08464127,120.0575433
41.49859371,-74.04217621
79.14109427,144.2687279
83.3045954,-134.4723037
44.44818357,117.4456281
58.38504935,121.350189
83.99372504,-141.0359421
40.28357839,116.8108373
78.19173072,142.0372156
23.27849149,114.1019514
43.07665493,-74.64874921
64.83915112,124.1272013
35.20007695,115.6336086
28.93059551,115.1981468
70.92259938,-86.3254378
35.50578845,115.6753107
27.32521305,114.3199839
59.95559311,122.0150639
40.73932861,-74.37420845
41.03523816,116.7744162
38.72567607,116.4127447
45.67343566,117.8107618
46.02848408,-74.97642485
45.17121414,117.6132453
40.33314405,116.4053877
51.03890669,-75.85310624
57.65412874,121.0837785
51.63041376,-76.53130361
81.02090122,-110.4871981
72.51273688,131.758243
71.09536398,128.9951966
61.5405431,-79.65785325
23.40851054,114.0447289
32.00168866,115.2095073
71.64186371,129.935313
71.61980434,129.9372925
58.19043222,-78.11929265
60.409688,122.1325699
70.92611788,129.482271
50.25981226,119.1139169
64.65473287,-81.26478784
75.44853895,135.4577016
73.23299544,132.5397239
83.72603215,-140.1910866
83.18358863,-179.7327058
43.24444031,-74.27403458
29.79871365,114.5577039
58.36363831,-78.52076405
35.49547469,115.6602276
44.91930801,-74.54108429
72.97420707,-88.85544918
58.08212078,-78.39901141
51.02172272,118.652176
84.07798542,-173.3043365
67.76645292,126.4582674
78.52618884,-100.3199144
30.07004727,115.0769447
77.77215961,-96.94443571
51.85560164,119.437758
74.32399797,133.6462318
31.15302609,115.0822078
42.63880543,116.9378127
36.63342299,115.9053437
56.1612249,120.2168779
49.50666624,-75.36831022
55.49056029,-77.95919211
80.46165213,-108.5436881
79.60230063,145.8641196
65.87555548,-82.35405881
83.7194444,-157.7739004
58.39428641,121.2516549
65.14526267,-80.94787606
58.05485212,121.4247684
26.83184945,114.6686799
62.74857223,123.4862559
59.54084555,-79.16279976
84.36044353,-155.2218888
83.9693595,-148.243169
27.84281928,114.6061043
70.12515898,128.3304554
29.69044147,114.8926568
73.09277642,-88.37329006
71.38902893,-86.89832171
67.17945127,126.0733661
48.85016557,-75.57337176
71.0113504,-86.13916722
26.11971034,114.5886392
24.90755719,114.2079396
48.21187911,117.995737
66.90538973,-82.98840569
45.3653073,117.6621597
74.71900059,-90.67288395
73.56296511,132.1658208
36.17516565,115.8810546
81.18867753,151.674774
48.18130339,-75.42184625
69.58889435,128.4125103
48.13059573,118.4541858
28.79278923,114.9087868
35.44638706,115.4177149
64.14735524,123.883585
64.78092753,-81.35442011
76.76093598,-95.61572614
42.12328027,-74.06179214
81.0146375,-111.6309585
37.40487474,116.5865938
60.81256409,122.6777866
35.59302996,116.0149165
28.25700473,114.3231489
75.64448325,-92.98875826
65.2624608,-81.90459534
67.43567642,-82.88493879
33.93130119,115.6942373
78.85278036,143.3152146
62.08550601,-79.97379984
42.15040306,-73.76549957
62.73713899,123.0502661
70.2029723,128.8506969
53.77018775,-77.23176491
83.55198394,-179.2263159
26.82237286,114.5019608
83.92784087,-151.1608492
70.31814106,-85.82798529
75.66378975,-93.37216851
84.32894517,-150.826646
62.02060713,123.09097
60.39479351,-79.39743058
71.81991002,129.707107
50.64835526,-76.11502342
74.98271489,-91.88296147
25.2392511,114.386999
58.83879903,-78.73695013
30.09960113,114.6399352
73.13167802,-88.84251562
80.73922431,-109.2196515
74.52483118,133.3788343
49.84755737,-75.54645076
76.71592429,-95.15517342
67.92807516,-83.4448356
59.19335772,121.63631
23.80192163,113.8348015
72.89247811,131.4850574
33.73803726,115.3615309
63.65916157,-81.39023536
48.57971965,118.4270729
46.19832686,-74.80676251
77.91739895,141.1632525
84.12087399,-166.523069
66.55134547,-82.99581038
56.8582067,-77.54798024
58.00892032,-78.56777302
69.75511146,-85.51954733
45.48817126,117.426761
81.9655554,158.8338311
29.29535004,115.2046625
77.91136915,141.3129209
63.74942598,124.0954377
55.23552455,119.8455696
74.14145108,-90.32708929
72.30709365,-87.6468503
79.89597762,148.5877534
58.50860475,-78.32113704
83.54751257,-148.9150162
60.56669279,-79.24202292
72.00577826,130.3816534
52.47729213,-76.35571104
58.10476348,-77.89767508
49.43519822,-76.0861706
60.37149568,-79.1990675
48.94498892,-75.45523434
63.60683896,-80.87143199
68.05229966,126.3816974
40.87650806,116.7119101
47.85203157,-75.50252659
57.37312373,121.260714
35.41341889,115.604636
45.12019293,-74.42670193
83.84715873,-175.894446
27.84090949,114.6502807
38.13579465,116.4225272
29.62116989,114.9191282
70.08922847,-85.12913304
26.5602174,114.209967
43.15280619,-74.5997191
51.51770646,-76.06894654
58.00967927,-78.25650253
68.28860466,-84.31080279
65.20407245,-81.77204114
61.15678908,-79.69210085
50.50246397,119.1777139
59.13194626,-78.78156456
82.80430189,168.2119646
56.07970439,-77.69513711
61.25462941,122.6325146
48.79271698,-75.59535369
34.4707963,115.3550709
64.81686764,124.4334969
83.86670134,-161.7945752
70.69216737,128.9648925
52.39493426,119.375171
73.71779039,-90.15288004
65.10769696,-81.36549191
54.87548243,120.2328584
61.24739303,-79.69238189
79.41608584,-104.0628344
84.11508403,-160.4820892
74.48350338,133.757656
82.99111146,-129.0931465
44.96951966,117.5326856
28.43819965,114.5866596
83.6381953,-135.78867
68.95370966,-84.51906715
82.68366552,-124.7584722
67.23718409,-82.91102353
75.2958386,135.0011948
41.66995556,-74.0577941
62.31508769,123.4298011
67.12510624,-83.51736521
81.63879309,-114.4012081
29.06504582,114.3599163
77.4297001,139.6533878
44.1070338,-74.66218673
77.83113007,-98.36525219
45.95784069,-74.74558321
22.4071796,114.1465691
36.62333571,115.9012183
65.50522183,-81.97147998
31.93982994,115.0103353
63.91649925,-81.13693988
60.75359782,122.5392777
79.99005519,-106.6311285
31.76593741,115.0959554
75.63256066,135.7742812
31.81863876,115.5092483
54.62074863,-76.7009544
78.70055303,-98.49318214
34.43555527,115.6333576
65.14154848,-81.85966859
46.51044479,-74.69039048
83.5718227,-179.3022794
67.03499427,125.8942439
67.2536378,126.3329533
49.39328202,-75.83254982
73.46847646,-89.53544322
75.82053725,136.0012607
36.91588136,115.856015
82.23461677,161.16497
53.84512795,-77.03986495
83.89979693,-150.7498245
57.12775127,120.7762952
52.2467975,-76.42397822
27.30021298,114.2357907
71.07574839,-86.44233195
80.47392155,150.3298709
33.01654564,115.5123861
41.74064539,-73.95558006
60.57863144,-79.02363456
76.3094799,-95.09404555
50.88659123,-75.52576965
38.54783249,116.3655621
48.24527148,117.8562904
63.55748067,123.941452
69.27238493,127.2049025
58.00682403,-78.1466491
48.75040063,-75.71732729
82.07296616,161.5486961
47.25892091,-157.0100519
36.36892267,145.062056
24.17358768,127.1914812
39.24358691,150.9718861
46.95182362,-166.6495929
10.76707925,112.5968239
45.53148459,-144.7173528
45.23392073,-146.2396473
45.60567809,-150.3825377
45.40941781,-147.3767391
15.60283409,118.0906839
19.58441182,122.0631893
18.23014962,120.4622165
45.56958782,173.9022378
46.30659372,177.3403642
47.37007515,-169.1210061
45.88147786,175.2865076
32.07377119,137.2478026
38.65512436,150.5863973
2.588705892,105.5251691
9.794312904,111.5815828
46.80945536,-179.3037853
40.07046527,154.4118414
47.11518694,-161.3628626
44.75334635,168.4470262
45.66279644,174.1841328
44.19896431,165.1736351
44.10225285,164.9412077
34.48057948,141.7012539
40.42540364,-129.2289005
37.84069498,148.6070588
10.78624785,112.8056063
5.186455127,107.5908624
44.18272482,166.1932189
1.8229153,104.9208769
39.61538834,-126.5646654
38.82034002,-125.8334231
33.55285723,140.1701138
33.73679372,140.7314457
2.023210819,104.483117
45.5248285,171.0474649
2.44996256,105.5016098
46.90767198,-156.0120135
41.94267054,158.4400802
46.47734517,-153.2146425
42.27120475,160.086568
26.29670157,129.3067547
18.89237616,120.9718077
47.46537814,-165.1971567
28.5226937,132.7096283
39.03217694,-125.6111168
11.43341104,113.5721562
44.76337508,-141.6221779
35.39154892,144.7499726
44.04641579,165.1714072
36.0407798,145.2711751
44.74640522,167.4108505
14.92146342,116.8331785
16.42896593,118.9295885
42.03738026,-132.200356
40.1447696,153.91993
42.41532403,160.1923778
41.5799321,-133.0688302
47.20390395,-153.917387
46.97785607,-176.7073135
42.0306092,-133.5811139
22.37371623,125.2835381
7.5590142,109.4935027
40.85433507,-130.049376
11.48842124,114.1385242
19.42264058,121.9514837
40.06541505,-126.7863446
47.32310504,-163.252696
7.238698411,109.8664586
45.57715857,173.9948361
30.85136509,135.6872548
43.28957437,162.5835944
47.10168768,-176.1421123
32.73117191,138.9490861
46.78548788,-179.0176072
6.328385308,108.5315136
47.1739997,-179.5407763
47.59030752,-171.9695424
42.91123364,-136.3943991
43.20104555,162.8538924
9.969758009,112.2310165
9.696533014,111.4804341
45.28831212,-145.1932476
21.64290723,124.249755
43.39104042,-137.5613054
23.15861674,125.7635068
44.01866725,-141.7871944
37.02487161,147.5567377
45.0223614,-143.9483394
38.60378779,-124.3244253
39.7648988,152.9918572
41.368684,-131.2062569
43.60635624,-138.659483
8.678946903,110.7553708
7.463505053,109.6683834
22.71281346,125.5149495
25.97129802,129.1161176
46.61828346,-153.2295822
45.66390475,-149.1681796
41.9576897,158.7974879
19.07502545,121.9215428
44.87832091,-143.5803168
2.69748616,105.3553671
47.65091191,-167.1033561
47.20488822,-174.5016815
42.66923668,-134.5035898
37.95158779,148.2610859
14.7426107,117.3443048
40.49919187,154.7397893
10.80520239,113.7238771
44.90504639,169.592811
47.05349073,-156.7499774
39.96434165,152.5525342
45.15618454,-146.4075005
40.05973495,-128.476943
45.52038614,174.251807
42.88680212,-134.8353824
37.03042583,147.0922778
47.29725914,-172.4211907
35.22954571,143.4255126
45.87990809,-151.5083855
45.67985663,172.3340014
17.32155132,119.529568
43.74242887,-139.1925
43.27469839,-136.6757478
38.57349279,150.0844631
43.66515307,-137.9594475
46.54945641,-151.2233308
30.49576363,134.5949113
10.40221278,112.4951386
13.43400672,115.2854362
33.83210305,140.7491486
44.78595867,169.6607464
1.500396889,104.2584838
9.189019999,111.7017619
10.46599126,113.1118747
34.96821796,142.6608995
44.16391552,166.3242674
39.59272426,152.1110917
46.15416096,171.7939795
44.84701363,168.5041828
46.90995765,-160.7306967
40.22455441,-129.1274736
28.82649513,132.5871348
42.50789257,-134.9872078
37.4176524,147.8952742
43.43195957,-138.3110312
21.30189041,123.7303642
10.864631,112.2439075
47.37775826,-158.2938694
3.781084487,106.2711824
7.147733395,109.3202788
47.08924217,-175.9912781
43.80993008,164.1378473
24.87913084,128.214123
19.67662458,122.1067298
20.00819384,122.5241794
42.55327637,160.5547625
7.830025156,109.7030974
25.24144205,128.4477244
9.728881422,111.5776548
22.22325207,124.8114092
43.48583102,-138.9814134
47.43201316,-159.9700352
42.16275104,160.6472545
18.19485781,120.06385
18.60619701,120.7047508
40.13206786,-127.3500453
42.46784479,159.6755023
37.47838404,147.4816753
44.76176635,169.4028997
15.87427817,117.978639
21.17738083,124.1784193
46.73628242,-179.803651
43.84848272,-139.1571607
47.14247534,-165.4991078
2.368826995,104.9335302
29.7486823,134.0479206
8.812704888,110.6561554
10.31509993,112.4362852
38.81795664,150.2857745
44.02850373,167.2406948
45.8903068,174.756659
47.07033345,-179.0085313
46.81165726,-157.9216491
41.87391347,-132.5142634
35.04676979,142.4562609
23.57617949,126.663271
32.76954367,139.9084105
43.41458369,162.6238904
38.14469493,-124.2293694
14.56151639,116.7078728
30.78709121,136.2641603
46.50694121,175.0488197
45.24487385,-147.8166966
32.86488074,139.795756
46.83508419,-179.7465727
47.25288103,-173.6462659
43.27259137,162.295562
41.22646163,156.6075883
34.66010074,141.9716418
43.27625037,-136.8098319
43.88324872,165.2046401
45.32717256,-146.0450293
45.36716517,-146.9908705
41.92620846,157.5781176
19.19815236,121.2458566
39.91213008,152.3963067
47.1515167,-176.4530525
46.84620852,-156.2966566
27.66143209,131.7628429
41.90857256,-133.5308375
33.22435189,140.5015097
40.30557899,154.0057613
41.2332217,-131.0340182
47.37418727,-168.489752
42.74099324,159.2937432
41.79292478,157.6221213
26.94991029,130.1907457
45.31106586,171.2571869
39.09553681,151.4406573
37.11455515,146.3738465
14.70958178,116.5261513
3.699180352,106.3087428
1.161087988,104.4989202
40.81965206,155.6225271
47.07013963,-175.5152698
42.88740204,-136.665054
2.24724513,104.7501979
12.34828837,114.4291953
39.44156983,151.2986778
47.05436085,-159.389876
46.34130279,-151.867675
16.16363544,118.3975082
45.61752957,-150.0609952
42.4783175,160.6769193
46.96480746,-170.209055
23.95233227,126.4389971
29.32673723,133.9614834
17.23135022,119.5989213
12.16150642,113.8985835
33.3602967,139.9312002
44.38302567,166.995725
12.64322072,114.7549024
31.07346547,136.3650412
39.58040415,-126.2697999
17.33112476,119.0469279
47.31184824,-173.4556013
43.34574878,-136.84901
38.40368145,150.2124866
36.46541427,145.587425
14.85181057,116.8645263
45.26848451,171.3052447
43.76282164,-138.6796618
41.68445148,158.6271838
27.49476047,131.5254112
29.74546302,134.1661716
45.71651693,174.5339342
10.24263895,112.6239516
42.45482133,-133.8739313
47.02061895,-159.4963454
41.54140903,-132.8616808
15.81652874,117.6395965
2.213654926,104.6524461
46.1349877,176.9038786
39.96139403,154.275826
15.82625439,117.9574709
42.43252819,160.8555219
42.34002883,-134.2286828
37.03866314,145.8885488
14.3644677,116.1892511
46.74307666,-176.0702647
5.439927857,108.2218007
38.07139138,148.6851919
44.3316971,164.7123844
46.39157315,-153.6561469
10.61222138,112.7239126
41.96993962,-132.1487703
42.19340331,-134.2864425
21.13169015,124.3954205
24.9630574,128.3526283
24.18552597,127.6099501
17.46778523,119.2987379
47.41338724,-170.1201085
47.37572816,-168.0046637
30.40486124,136.2139915
20.80060738,123.1982386
44.93060566,-144.923687
11.69430539,113.5005709
47.36359617,-175.3279402
44.2751681,-141.9256902
20.24227363,122.893523
22.01556665,124.4861955
31.01838966,135.9734182
16.73120758,118.5178711
52.83596419,-33.48982309
53.84633494,-18.98186655
52.66962182,-8.044370597
51.68376585,-43.85541846
53.86339751,-20.24652857
50.14115111,-49.87826588
53.57206834,-30.5134148
51.66751932,-2.794875283
53.57259765,-18.32357247
46.99951157,-60.31210512
53.43424776,-32.2154184
41.08406812,-73.0129613
53.51557527,-20.41566134
53.49708615,-18.5755113
51.44606674,-46.12614049
53.00855081,-36.51038853
47.76681521,-58.9080939
53.92926666,-27.9974669
51.30857652,-45.97064068
53.77514042,-24.44454676
52.15124889,-41.9811791
45.86948818,-63.85331113
53.45570705,-15.92412556
51.78448679,-1.564423675
46.74966245,-61.30826368
45.07022676,-65.51163851
53.75516361,-22.41562667
53.19577213,-23.64502715
51.30677525,-43.83111087
48.67087492,-57.15162209
48.08860754,-58.4623796
53.87715806,-25.50783633
43.98140542,-67.28622895
51.43421442,-43.77847047
43.33053094,-69.12633776
47.4747728,-58.910991
51.90361466,-42.88414034
40.98116017,-72.70483938
50.72051148,-47.25580345
53.76748678,-28.53230512
53.12442852,-9.894302975
53.18232004,-35.48369241
44.24338427,-67.63338802
53.66955758,-23.25489469
52.33067828,-40.05546093
53.81804316,-17.20371898
49.35260151,-53.66776854
47.21968772,-59.67108643
43.05960968,-69.46149897
53.48802856,-30.61743182
52.96103199,-31.2027125
51.80354387,-44.55818109
51.62451703,-44.12126573
53.46196671,-19.90828213
53.95531123,-26.52719635
47.53936296,-58.95330251
40.83746824,-72.84618622
41.85662007,-71.48358105
53.67733375,-26.26288809
53.34259935,-20.04460409
53.61449232,-29.15043456
53.13108132,-13.07443973
50.3655707,-50.66710271
53.38759765,-32.38180865
51.05472291,-48.42354548
53.51007559,-18.43166739
42.76319479,-70.2990963
53.4866838,-13.98377372
40.8930143,-73.20988684
41.31585371,-72.47900471
53.64754689,-17.45307899
52.37227845,-41.50316881
52.97292913,-9.24547404
46.73610534,-62.53025693
52.11806738,-4.151613097
44.7192699,-66.86799154
53.7529958,-15.15612725
53.28855296,-15.92842392
46.75394499,-61.59122937
43.60080121,-68.2735384
49.52930349,-53.52581671
42.99739506,-69.99417834
49.18033736,-54.48300876
53.10549561,-33.67458426
49.77732391,-53.02108387
53.56519659,-25.5592007
53.45985285,-24.67514089
51.46456515,-0.695943377
52.85792451,-39.18191325
51.89042429,-45.0884395
52.8732093,-36.24871369
49.66937736,-52.01028992
43.79706931,-67.62008399
47.31880952,-58.60714976
48.08754587,-58.69888354
52.56684536,-38.14477517
48.76506567,-56.63780197
52.09446459,-3.534875153
45.29292458,-64.49977596
53.4664921,-30.19288132
52.37046997,-7.333861804
52.16468021,-40.14910774
52.63262216,-42.17114317
52.85532304,-30.80139143
53.68243732,-29.33387215
50.05366169,-52.3771171
50.48787041,-49.45432948
43.10813145,-69.22864313
53.23427361,-10.97269313
52.03509088,-41.89361271
53.42428841,-19.24413525
53.87264053,-18.31352771
51.73406465,-3.788207353
52.06082069,-43.93058025
53.71101288,-22.26379281
52.82104706,-8.561252522
53.99369747,-20.12773157
48.93382098,-56.3069876
52.94211665,-8.252140597
44.06405912,-68.0050506
45.2799027,-64.69021836
51.70646394,-40.79858019
45.07513059,-65.57564152
51.30645835,-47.82195835
53.17697625,-34.49131598
47.9503228,-57.72160852
52.00010941,-44.50131153
53.36871561,-15.89615813
44.53152249,-66.28305183
53.66084243,-29.76572952
48.43935418,-57.80904665
52.661121,-9.484683196
51.53021878,-1.195241137
46.39606733,-61.85879483
52.83579009,-9.198904796
53.78058897,-22.92559191
53.3764967,-23.21309195
52.86490885,-33.77673625
53.7308094,-15.08541625
51.7687259,-42.13330928
45.86702858,-64.03253043
53.46384665,-31.12072898
50.35063112,-50.26542429
53.57123653,-20.09469724
50.65639115,-47.69017244
52.15512964,-3.825514925
52.9495515,-12.64573872
52.13150543,-2.941615793
52.8752189,-37.86507229
